Title,Artist,Chords
"""Waiting on the World to Change""",John Mayer,"['D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Em', 'Bm', 'Em7', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Em', 'Bm', 'Em7', 'A', 'Bm', 'G', 'D', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Em', 'Bm', 'Em7', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D']"
"""Lost Without U""",Robin Thicke,"['Dm7', 'G7', 'Cmaj7', 'Fmaj7', 'Gm7', 'Abm7', 'Am7', 'Gm7', 'Abm7', 'Am7', 'Dm7', 'Dm7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Gm7', 'Abm7', 'Am7', 'Dm7', 'Dm7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Gm7', 'Abm7', 'Am7', 'Dm7', 'Dm7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Gm7', 'Abm7', 'Am7', 'Dm7', 'Dm7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Fmaj7']"
"""I'm a Flirt""",R. Kelly featuring T.I. and T-Pain,not found
"""If Everyone Cared""",Nickelback,"['F#m', 'A', 'E', 'F#m', 'F#m', 'A', 'E', 'F#', 'F#m', 'A', 'E', 'F#', 'A', 'E', 'F#', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'F#m', 'A', 'E', 'F#m', 'F#m', 'A', 'E', 'F#', 'F#m', 'A', 'E', 'F#', 'A', 'E', 'F#', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'A', 'E', 'F#', 'F#m', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'D', 'A', 'E', 'F#', 'D', 'A', 'E', 'F#m', 'D', 'D', 'A', 'E', 'F#', 'D', 'D', 'A', 'E', 'F#m', 'D', 'D', 'A', 'E', 'E']"
"""Get It Shawty""",Lloyd,not found
"""Face Down""",The Red Jumpsuit Apparatus,not found
"""The Way I Live""",Baby Boy da Prince,not found
"""Shortie Like Mine""",Bow Wow featuring Chris Brown and Johntá Austin,not found
"""It Ends Tonight""",The All-American Rejects,not found
"""A Bay Bay""",Hurricane Chris,not found
"""Because of You""",Ne-Yo,"['G', 'A', 'Bm', 'Bm', 'G', 'A', 'Bm', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'G', 'A', 'Em', 'G', 'A', 'Em', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'G', 'A', 'Em', 'G', 'A', 'Em']"
"""I Tried""",Bone Thugs-n-Harmony featuring Akon,not found
"""Welcome To The Black Parade""",My Chemical Romance,"['G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G/B', 'Am', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'C', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'C', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'G', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'D', 'C', 'B', 'Em', 'B', 'Em', 'C', 'Cm', 'G', 'D/F#', 'Em', 'D', 'C', 'G', 'C', 'D', 'G', 'G', 'D/F#', 'Em', 'D', 'C', 'G', 'C', 'D', 'A', 'E/G#', 'F#m', 'E', 'D', 'A', 'E', 'E', 'E', 'A', 'E/G#', 'F#m', 'E', 'D', 'E', 'A', 'E/G#', 'F#m', 'E', 'D', 'E', 'A', 'E/G#', 'F#m', 'E', 'D', 'E', 'E', 'A', 'E/G#', 'F#m', 'E', 'D', 'E', 'E', 'A']"
"""Shawty""",Plies featuring T-Pain,not found
"""Chasing Cars""",Snow Patrol,"['A', 'E/G#', 'D', 'Dsus2', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'D', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'Dmaj7', 'A', 'A', 'E/G#', 'Dmaj7', 'A']"
"""Beautiful Liar""",Beyoncé and Shakira,not found
"""SexyBack""",Justin Timberlake featuring Timbaland,"['E', 'A', 'E', 'Eb', 'E', 'Bb', 'A', 'Bb', 'Eb', 'E', 'Eb', 'A', 'E', 'A', 'E', 'A', 'Bb', 'E', 'Eb', 'E', 'Ab', 'E', 'Eb', 'E', 'A', 'Ab', 'A', 'E', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'Dm', 'A', 'A', 'Dm', 'A', 'A', 'A', 'E', 'C', 'Bb', 'A', 'Bb', 'E', 'A', 'Bb', 'A', 'Eb', 'E', 'Eb', 'E', 'Eb', 'E', 'A', 'Ab', 'A', 'E', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'Dm', 'A', 'A', 'Dm', 'A', 'A', 'Eb', 'E', 'Db', 'E', 'E', 'A', 'E', 'C', 'Bb', 'A', 'E', 'Bb', 'A', 'Bb', 'E', 'A', 'E', 'Bb', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'E', 'C', 'Bb', 'A', 'E', 'Bb', 'A']"
"""Keep Holding On""",Avril Lavigne,"['G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'D', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'Am', 'C', 'Am', 'Em', 'Am', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G']"
"""Let It Go""",Keyshia Cole featuring Missy Elliott and Lil' Kim,not found
"""Apologize""",OneRepublic,"['Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C']"
"""Bubbly""",Colbie Caillat,"['A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'C#m', 'D', 'E', 'Bm', 'C#m', 'D', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A']"
"""Like a Boy""",Ciara,"['Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D', 'Am', 'F', 'G', 'D']"
"""Who Knew""",Pink,"['A', 'Bm', 'F#m', 'E', 'A', 'Bm', 'F#m', 'E', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'A', 'Bm', 'F#m', 'E', 'A', 'Bm', 'F#m', 'E', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'Bm', 'F#m', 'E', 'A', 'Bm', 'F#m', 'E', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'F#m', 'A', 'D', 'E', 'A', 'A', 'A', 'A']"
"""Never Again""",Kelly Clarkson,"['Am', 'Em', 'CMaj7', 'D', 'Am', 'Am', 'Em', 'Cmaj7', 'D', 'Am', 'Em', 'D', 'Am', 'Em', 'CMaj7', 'D', 'Am', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D', 'Am', 'Em', 'Cmaj7', 'D', 'Am', 'Em', 'EMaj7', 'C', 'Em', 'Cmaj7', 'D', 'Am', 'Em', 'CMaj7', 'D', 'Am', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D', 'Am', 'G', 'Am', 'C', 'Am', 'C', 'D']"
"""Promise""",Ciara,not found
"""Bed""",J. Holiday,not found
"""Throw Some D's""",Rich Boy featuring Polow da Don,not found
"""Rehab""",Amy Winehouse,"['C', 'C', 'G', 'F', 'C', 'F', 'C', 'E', 'Am', 'F', 'Ab', 'E', 'Am', 'F', 'Ab', 'G', 'F', 'C', 'C', 'G', 'F', 'C', 'F', 'C', 'E', 'Am', 'F', 'Ab', 'E', 'Am', 'F', 'Ab', 'G', 'F', 'C', 'C', 'E', 'Am', 'F', 'Ab', 'E', 'Am', 'F', 'Ab', 'G', 'F', 'C', 'C', 'G', 'F', 'C', 'F', 'C']"
"""Big Shit Poppin' (Do It)""",T.I.,not found
"""No One""",Alicia Keys,"['E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'F#m', 'B', 'A', 'E', 'C#m', 'B', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E']"
"""The Great Escape""",Boys Like Girls,"['Emaj7/G#', 'E', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'F#m', 'Emaj7/G#', 'A', 'B', 'E', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'F#m', 'Emaj7/G#', 'A', 'B', 'A', 'E/G#', 'F#m', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'F#m', 'Emaj7/G#', 'A', 'B', 'E']"
"""2 Step""",Unk,not found
"""Walk Away (Remember Me)""",Paula DeAnda featuring The D.E.Y.,not found
"""Go Getta""",Young Jeezy featuring R. Kelly,not found
"""Here (In Your Arms)""",Hellogoodbye,"['F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'C', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'C', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'C', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F']"
"""On the Hotline""",Pretty Ricky,not found
"""Wind It Up""",Gwen Stefani,"['F', 'Ab', 'F', 'Ab', 'F', 'Ab', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'Ab5', 'G5', 'Ab5', 'G5', 'F#5', 'G5', 'E5', 'Ab5', 'Ab5', 'G5', 'Ab5', 'G5', 'F#5', 'G5', 'E5', 'Ab5', 'F', 'Bb', 'Eb', 'Ab', 'F', 'Bb', 'C', 'F', 'F', 'F', 'F', 'F', 'C', 'F', 'Ab5', 'G5', 'Ab5', 'G5', 'Ab5', 'G5', 'Ab5', 'G5', 'Ab5', 'G5', 'F#5', 'G5', 'E5', 'Ab5', 'Ab5', 'G5', 'Ab5', 'G5', 'F#5', 'G5', 'E5', 'Ab5', 'F', 'Bb', 'Eb', 'Ab', 'F', 'Bb', 'C', 'F', 'C', 'F', 'F', 'Bb', 'Eb', 'Ab', 'F', 'Bb', 'Eb', 'Ab', 'F', 'Bb', 'Eb', 'Ab', 'F', 'Bb', 'C', 'F']"
"""Cyclone""",Baby Bash featuring T-Pain,not found
"""Break It Off""",Rihanna featuring Sean Paul,not found
"""First Time""",Lifehouse,"['Asus2', 'Bsus4', 'C#m7', 'D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'Badd4/D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'Badd4/D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'Badd4/D#', 'E5', 'Asus2', 'Bsus4', 'E5', 'F#m', 'Asus2', 'F#m', 'Asus2', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'Asus2', 'Bsus4', 'C#m7', 'D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'Badd4/D#', 'E5', 'Asus2', 'Bsus4', 'C#m7', 'Badd4/D#', 'E5', 'Asus2', 'Bsus4', 'E5', 'F#m', 'Asus2', 'F#m', 'Asus2', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'D#', 'F#5', 'F#m', 'F#7sus4', 'Bsus4', 'F#7sus4', 'Bsus4', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5', 'Badd4/D#', 'F#5', 'A5', 'B5', 'E5']"
"""Ayo Technology""",50 Cent featuring Justin Timberlake and Timbaland,"['G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'D#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'C#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m', 'G#m', 'D#m', 'C#m']"
"""Outta My System""",Bow Wow featuring T-Pain and Johntá Austin,not found
"""Teardrops on My Guitar""",Taylor Swift,"['G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Em', 'C', 'G', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Em', 'C', 'G', 'D', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Em', 'C', 'G', 'D', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'Em', 'C', 'D', 'Em', 'C', 'G', 'D', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'Em', 'C', 'D', 'G']"
"""Shut Up and Drive""",Rihanna,"['E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#', 'E', 'B', 'C#', 'F#', 'B', 'C#']"
"""Snow (Hey Oh)""",Red Hot Chili Peppers,"['Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'Em', 'C', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'Em', 'C', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am']"
"""Money Maker""",Ludacris featuring Pharrell,not found
"""Kiss Kiss""",Chris Brown featuring T-Pain,"['Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7']"
"""Far Away""",Nickelback,"['C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'Dm', 'Dm', 'F', 'G', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'Dm', 'F', 'G', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'Am', 'F', 'C', 'C', 'G', 'Am', 'Am', 'F', 'Dm', 'Dm', 'F', 'G', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D']"
"""Rock Yo Hips""",Crime Mob and Lil' Scrappy,not found
"""LoveStoned""",Justin Timberlake,"['Am', 'Em', 'Am', 'Em', 'Am', 'Em', 'Am', 'Em', 'D', 'C', 'G', 'D', 'Em', 'Em', 'D', 'C', 'G', 'D', 'Em', 'Em', 'D', 'C', 'Em', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'Em']"
"""Better than Me""",Hinder,"['Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dm', 'Bb', 'C', 'Dsus2', 'Bb', 'C', 'Bb', 'Dm', 'Bb', 'Dm', 'C', 'Dm', 'Bb', 'C', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dsus2', 'C', 'Bb', 'Dm', 'Bb', 'C', 'Dsus2', 'Bb', 'C', 'Bb', 'Dm', 'Bb', 'Dm', 'C', 'Dm', 'Bb', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'A', 'Dm', 'Bb', 'Dm', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'Dm', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C']"
"""Paralyzer""",Finger Eleven,"['Em', 'Em', 'A', 'G', 'Em', 'F#', 'Em', 'F#', 'Em', 'F#', 'Em', 'Em', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'F#', 'Em', 'F#', 'Em', 'F#', 'Em', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em']"
"""That's That""",Snoop Dogg featuring R. Kelly,not found
"""Same Girl""",R. Kelly featuring Usher,not found
