Title,Artist,Chords
"""T-shirt""",Migos,"['D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m', 'D#m', 'F#', 'G#m']"
"""Rake It Up""",Yo Gotti featuring Nicki Minaj,"['C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A', 'C#m', 'A']"
"""Mercy""",Shawn Mendes,"['Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'G', 'Bm7', 'D', 'A', 'G', 'Bm7', 'D', 'A', 'Em', 'Bm7', 'D', 'A', 'Em', 'Bm7', 'D', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'A']"
"""Tunnel Vision""",Kodak Black,"['Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m', 'Dmaj7', 'F#m']"
"""Rockstar""",Post Malone featuring 21 Savage,"['Cm', 'Gm', 'Gm', 'Bb', 'Eb', 'Gm', 'Gm', 'Bb', 'Gm', 'Bb', 'Eb', 'Gm', 'Gm', 'Bb', 'Eb', 'Gm', 'Bb', 'Eb', 'Gm', 'Bb', 'Eb', 'Gm', 'Eb', 'Gm', 'Bb', 'Eb', 'Gm', 'Gm', 'Bb', 'Gm', 'Bb', 'Eb', 'Gm', 'Bb', 'A', 'Eb', 'Gm', 'Bb', 'Eb', 'A', 'Gm', 'Gm', 'Bb', 'Eb', 'Eb', 'Gm', 'C', 'Eb', 'Bb', 'C', 'Gm', 'Bb', 'Eb', 'Gm', 'Gm', 'Bb', 'Gm', 'Bb', 'Eb', 'Gm', 'Gm', 'Eb', 'Gm', 'Gm', 'Gm', 'Gm']"
"""In Case You Didn't Know""",Brett Young,"['G', 'D/F#', 'C', 'D', 'G', 'D', 'C', 'D', 'G', 'D', 'C', 'Am', 'C', 'Am', 'D', 'G', 'D', 'Em', 'D/F#', 'C', 'G', 'D', 'Em', 'D/F#', 'C', 'D', 'G', 'G/F#', 'G', 'D', 'C', 'G', 'D', 'C', 'D/F#', 'Am', 'C', 'Am', 'D/F#', 'G', 'D', 'Em', 'D/F#', 'C', 'G', 'D', 'Em', 'D/F#', 'C', 'Em', 'Em', 'C', 'G', 'D', 'G', 'D', 'Em', 'D/F#', 'C', 'G', 'D', 'Em', 'D/F#', 'C', 'Em', 'D/F#', 'C', 'G', 'D', 'Em', 'D/F#', 'C', 'G']"
"""Heathens""",Twenty One Pilots,"['Am', 'B', 'C', 'E', 'Em', 'A5', 'B5', 'C5', 'E5', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'Am', 'Em', 'Am', 'Em', 'Am', 'Em', 'Am', 'B', 'B', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'Am', 'Em', 'Am', 'Em', 'Am', 'Em', 'Am', 'B', 'B', 'C', 'Am', 'E', 'E', 'C', 'Am', 'E', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E', 'C', 'Am', 'E']"
"""Now or Never""",Halsey,"['C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am']"
"""Caroline""",Aminé,not found
"""Rolex""",Ayo & Teo,"['G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'C#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'C#m', 'G#m', 'D#m', 'G#m', 'G#m']"
"""DNA""",Kendrick Lamar,"['F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'E5', 'F#5', 'G5', 'E5', 'F#5', 'A#5', 'A#5', 'A#5', 'A#5', 'C#5', 'D#5', 'C5', 'A#5', 'A#5', 'C#5', 'D#5', 'C5', 'A#5', 'A#5']"
"""Juju on That Beat (TZ Anthem)""",Zay Hilfigerrr & Zayion McCall,not found
"""Swang""",Rae Sremmurd,"['Gm', 'A#', 'Dm', 'Gm', 'A#', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Dm', 'Gm', 'A#', 'Cm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm', 'Gm', 'A#', 'Cm', 'Dm']"
"""Passionfruit""",Drake,"['E6', 'C#m7', 'D#m7', 'F#', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6', 'E6', 'C#m7', 'D#m7', 'F#', 'E6']"
"""Loyalty""",Kendrick Lamar featuring Rihanna,"['Em', 'Bm7', 'Bm7/E', 'Em/B', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E', 'Em', 'Bm7', 'Bm7/E', 'Em/B', 'Bm7/E']"
"""Praying""",Kesha,"['Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'D', 'G', 'Em', 'D', 'G', 'G/B', 'C', 'Em', 'Em', 'D', 'G', 'G', 'G', 'G', 'G', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'F', 'Bb', 'Gm', 'F', 'Bb', 'Bb/D', 'Eb', 'Gm', 'Gm', 'F', 'Bb', 'Bb', 'Bb', 'Bb', 'Bb']"
"""Goosebumps""",Travis Scott,"['Em7', 'Cmaj7', 'Am7', 'Bm7', 'Em7', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'G', 'G', 'G', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'G', 'G', 'G', 'Em7', 'Cmaj7', 'Am7', 'Bm7', 'Em7', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Em', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em7', 'Cmaj7', 'Am7', 'Bm7', 'Em7', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em', 'Cmaj7', 'Am', 'Bm', 'Em']"
"""Cold""",Maroon 5 featuring Future,"['F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'F', 'G', 'Am', 'Em', 'F', 'F', 'G', 'Am', 'Em', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F', 'G', 'Am', 'Em', 'F']"
"""Broccoli""",DRAM featuring Lil Yachty,"['Am', 'G', 'Dm', 'Em', 'Am', 'Am', 'Am', 'G', 'Dm', 'Em', 'Am', 'Am', 'G', 'C', 'F', 'Dm', 'Em', 'Am', 'Am', 'G', 'C', 'F', 'Dm', 'Em', 'Am']"
"""Slide""",Calvin Harris featuring Frank Ocean and Migos,"['Fmaj7', 'F', 'Em7', 'Em', 'Asus4', 'Am', 'Am7', 'Dm', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7', 'Am7', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7', 'Am7', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7', 'Am7', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'F', 'Em', 'Am', 'Dm', 'Em', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7', 'Am7', 'Fmaj7', 'Em7', 'Asus4', 'Fmaj7', 'Em7']"
"""What Ifs""",Kane Brown featuring Lauren Alaina,"['Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'Em', 'C', 'Em', 'D', 'Em', 'D', 'Dm', 'G', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'Em', 'C', 'Em', 'D', 'Em', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'D', 'C', 'Em', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'G', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D']"
"""Chained to the Rhythm""",Katy Perry featuring Skip Marley,not found
"""Feels""","Calvin Harris featuring Pharrell Williams, Katy Perry and Big Sean",not found
"""All Time Low""",Jon Bellion,"['F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em', 'F', 'G', 'Am', 'C', 'Em']"
